mp_id,mp_x,mp_y,mp_z,descriptor_hex,observations
17243,-0.229216,0.010739,0.481661,"8bcf439f57d3aee71c4058f728ccb6c57a2b93c5f79a04ff24349ac3170cbddd","33;39;40;41;42"
12529,0.237131,-0.214502,0.456910,"330258a1640ae8402900b2c20b0b14d06a8117e90cb245c094888ac06d8a7988","8;26;27"
12501,0.119804,-0.050892,0.451853,"bd3dfe7afbfa79d2b3dff4b64bffe3bf6ffefdfcbfc7beaadafb67d3afe56ed5","8;18;20;21;27"
12489,0.132841,-0.043232,0.440942,"3cad147ac9fd56e2831cac092efb2790c9fbe7424e2bcabdfbd7053b525f4e8a","19;27;28;29;42;43;46"
12475,0.177242,-0.041521,0.428262,"b9ed410751576efc336ab44d79079b9139cad7ee6f570d7f7a49a5a47f956ad9","21;27;28;47"
12463,-0.034092,-0.000725,0.455435,"2020840d4a0b604a2630c28001810008688c6a000050471014a2500521081080","17;27;28;29;41;42"
8523,-0.454416,0.093586,0.823787,"61335145b00a663569a86a6cf721801012666c6ad9b8c50cacbc251068f2c209","15;16;31;32;33;38;39;40;41"
12228,0.107597,0.034716,0.386184,"033ea30bf6b5bad75f4d58e7a8acf784bf0b979597b824e326143ea2dd5ebbdd","19;27;28;29"
10836,0.202722,0.024712,0.372801,"f0a0861d4b4f204b36b7c21962f040d9712eea0022dfd3131d265557e0283c86","22;23;27"
3979,0.098676,0.033715,0.399394,"6e96e49a69701ce6a9578d9d4cee0ebfcfb3fb81e447f6c15373d89b96f43ef6","8;9;28;46"
8291,-0.021781,0.038116,0.414193,"3afac915d34267de32ee5caf2127c31c395e859442dae92a6f47bda5a37416fb","17;29;31;32"
8918,0.086706,-0.082715,0.475775,"c2fd95b8abcd14afbb3f8039aeb642978733ec01664fd233b9d65d7b90548f5f","18;19;27;28;41"
6973,-0.015848,-0.025070,0.445050,"9b397ef0bff5d9d2f9ddb4bf2fbdb7afeef3ddd5af6b36ecdbdbfedbef856e5f","15;16;31"
11568,0.192160,0.005130,0.383657,"bcff4652c9877ffca1d6a58549c7cb1f3f4ad5fe7ac70ae46adb45e42bf7e2f2","20;25;26;27;28"
7192,-0.849227,-0.251726,0.952239,"7425b96c996f474b73a4ed085331413019de48383862f90af9ac057ce06ac622","15;16;31"
7108,-0.426101,-0.043225,0.537993,"54739b68aa481798a298a26897d7495a36d56d7242438b10d1a1253ca0b32733","14;15;31"
6903,-0.010798,0.016380,0.432505,"0ff91ebafa9b96e41c54c4a98c9c22818e09db77d6ab0cfcf2510e7b561eabcd","14;15;28;29"
7155,-0.528231,0.104997,0.795792,"554f4d67140e67bc60a0fa4c5341913332e44c6ee9b10d2cf0a865146db35228","14;15;31;32;33;35;37;38;39;40;41"
7151,-0.464097,0.098166,0.821985,"4963c865201e6e3160a87eccd32191b214647c6ec990c508e4ada58048f24a21","14;15;31;32;33;39;40;41"
7150,-0.469032,0.099846,0.827491,"412bcd65a00e6fb560a86accf323917216e67ceec9d8c52ce4af65804cf2c229","14;15;31;32;33;38;40;41"
798,-0.225457,0.138753,0.642789,"7aace61acbf9d5c7eb57acb92aac569f89a3e9151e6bb6f11b53547be744ce5e","0;4;32;41"
8676,0.109705,0.007514,0.414256,"7e9d6864d757573b57cefeaf727c56b0599ad525edba659f3b4d85dbeff4d677","6;18;20;27"
17167,-0.159220,0.016350,0.463127,"58a99974984c558fa2b1aa18f7f3485a81d66c181a49db21f9e5357ce060872a","14;17;28;33;34;37;38;39;40"
16742,-0.678170,-0.343366,0.967086,"16eff7fffe8beff8bfb2f3eeffebbd417fef7fefe0f3cffffefeef94a5fbe381","16;31;34;35;37;38;39"
16726,-0.519242,-0.279399,0.932153,"2abbfefd7ddff977ff6dfe4caead36d0efefff0189fbf2ffbfdfbfb15e8cced9","34;36;37"
16682,-0.543439,0.079685,0.782289,"69b81a70699d7017eb192618be9302f48032ec088f69b2a1d7f9107b4a04ca0e","33;36;37;38"
16672,-0.758916,0.106656,0.505599,"6c30b143d96d41087bbb2d18d6754d3e911e51381370f9104fdc1174c26346a2","34;36;37;38"
16668,-0.738906,0.104533,0.490526,"037b1d9d388f9537ae4cdee5ac968264843bec05c509e31da0343a921804857d","34;36;37;38"
